TICKER,CUSIP,OFTIC,CNAME,ACTDATS,ANALYS,FPI,MEASURE,VALUE,FPEDATS
FFIV,31561610,FFIV,F5 NETWORKS INC,20070309,071428,6,EPS,0.345,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,056119,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,079835,6,EPS,0.22,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,082679,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,110715,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,078466,6,EPS,0.24,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,076101,6,EPS,0.22,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,058260,6,EPS,0.225,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,119429,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,057699,6,EPS,0.225,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,054752,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,071428,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,082289,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070322,072523,6,EPS,0.23,20070331
FFIV,31561610,FFIV,F5 NETWORKS INC,20070726,081159,6,EPS,0.275,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070726,057699,6,EPS,0.275,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070726,072523,6,EPS,0.275,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070822,021999,6,EPS,0.29,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070913,122281,6,EPS,0.28,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070914,090329,6,EPS,0.27,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20070924,071428,6,EPS,0.37,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20071005,058260,6,EPS,0.26,20070930
FFIV,31561610,FFIV,F5 NETWORKS INC,20071025,082679,6,EPS,0.2,20071231
FFIV,31561610,FFIV,F5 NETWORKS INC,20080124,082289,6,EPS,0.33,20080331
FFIV,31561610,FFIV,F5 NETWORKS INC,20080125,046101,6,EPS,0.34,20080331
FFIV,31561610,FFIV,F5 NETWORKS INC,20080310,071428,6,EPS,0.33,20080331
FFIV,31561610,FFIV,F5 NETWORKS INC,20080424,046101,6,EPS,0.35,20080630
FFIV,31561610,FFIV,F5 NETWORKS INC,20080424,082289,6,EPS,0.34,20080630
FFIV,31561610,FFIV,F5 NETWORKS INC,20080508,071428,6,EPS,0.36,20080630
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,090329,6,EPS,0.24,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,082679,6,EPS,0.26,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,083154,6,EPS,0.25,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,046101,6,EPS,0.38,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,021999,6,EPS,0.24,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,071428,6,EPS,0.39,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080724,082289,6,EPS,0.39,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080728,122280,6,EPS,0.27,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20080930,071428,6,EPS,0.38,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20081015,071551,6,EPS,0.37,20080930
FFIV,31561610,FFIV,F5 NETWORKS INC,20081023,122280,6,EPS,0.26,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20081023,053556,6,EPS,0.28,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20081023,049552,6,EPS,0.26,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20081105,017817,6,EPS,0.23,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20081201,053556,6,EPS,0.27,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20090107,017817,6,EPS,0.26,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20090107,053556,6,EPS,0.26,20081231
FFIV,31561610,FFIV,F5 NETWORKS INC,20090122,017817,6,EPS,0.23,20090331
FFIV,31561610,FFIV,F5 NETWORKS INC,20090122,053556,6,EPS,0.21,20090331
FFIV,31561610,FFIV,F5 NETWORKS INC,20090408,017817,6,EPS,0.25,20090331
FFIV,31561610,FFIV,F5 NETWORKS INC,20090408,053556,6,EPS,0.23,20090331
FFIV,31561610,FFIV,F5 NETWORKS INC,20090423,017817,6,EPS,0.26,20090630
FFIV,31561610,FFIV,F5 NETWORKS INC,20090423,053556,6,EPS,0.24,20090630
FFIV,31561610,FFIV,F5 NETWORKS INC,20090723,017817,6,EPS,0.27,20090930
FFIV,31561610,FFIV,F5 NETWORKS INC,20090723,053556,6,EPS,0.28,20090930
FFIV,31561610,FFIV,F5 NETWORKS INC,20090808,117605,6,EPS,0.28,20090930
FFIV,31561610,FFIV,F5 NETWORKS INC,20091012,117605,6,EPS,0.29,20090930
FFIV,31561610,FFIV,F5 NETWORKS INC,20091022,017817,6,EPS,0.34,20091231
FFIV,31561610,FFIV,F5 NETWORKS INC,20091022,117605,6,EPS,0.34,20091231
FFIV,31561610,FFIV,F5 NETWORKS INC,20091022,053556,6,EPS,0.34,20091231
FFIV,31561610,FFIV,F5 NETWORKS INC,20100121,117605,6,EPS,0.38,20100331
FFIV,31561610,FFIV,F5 NETWORKS INC,20100121,053556,6,EPS,0.37,20100331
FFIV,31561610,FFIV,F5 NETWORKS INC,20100122,017817,6,EPS,0.36,20100331
FFIV,31561610,FFIV,F5 NETWORKS INC,20100422,017817,6,EPS,0.4,20100630
FFIV,31561610,FFIV,F5 NETWORKS INC,20100422,117605,6,EPS,0.44,20100630
FFIV,31561610,FFIV,F5 NETWORKS INC,20100426,053556,6,EPS,0.45,20100630
FFIV,31561610,FFIV,F5 NETWORKS INC,20100722,017817,6,EPS,0.54,20100930
FFIV,31561610,FFIV,F5 NETWORKS INC,20100722,053556,6,EPS,0.55,20100930
FFIV,31561610,FFIV,F5 NETWORKS INC,20101027,017817,6,EPS,0.63,20101231
FFIV,31561610,FFIV,F5 NETWORKS INC,20101027,053556,6,EPS,0.64,20101231
FFIV,31561610,FFIV,F5 NETWORKS INC,20110120,053556,6,EPS,0.66,20110331
FFIV,31561610,FFIV,F5 NETWORKS INC,20110121,017817,6,EPS,0.66,20110331
FFIV,31561610,FFIV,F5 NETWORKS INC,20110421,053556,6,EPS,0.69,20110630
FFIV,31561610,FFIV,F5 NETWORKS INC,20110725,053556,6,EPS,0.77,20110930
FFIV,31561610,FFIV,F5 NETWORKS INC,20110823,082561,6,EPS,0.89,20110930
FFIV,31561610,FFIV,F5 NETWORKS INC,20111027,053556,6,EPS,0.81,20111231
FFIV,31561610,FFIV,F5 NETWORKS INC,20111028,107255,6,EPS,1.02,20111231
FFIV,31561610,FFIV,F5 NETWORKS INC,20120119,053556,6,EPS,0.85,20120331
FFIV,31561610,FFIV,F5 NETWORKS INC,20120404,045585,6,EPS,0.88,20120331
FFIV,31561610,FFIV,F5 NETWORKS INC,20120419,053556,6,EPS,0.9,20120630
FFIV,31561610,FFIV,F5 NETWORKS INC,20121025,018683,6,EPS,1.15,20121231
FFIV,31561610,FFIV,F5 NETWORKS INC,20121026,053556,6,EPS,0.89,20121231
FFIV,31561610,FFIV,F5 NETWORKS INC,20130124,125668,6,EPS,1.23,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130124,132104,6,EPS,1.23,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130124,053556,6,EPS,0.96,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130212,045585,6,EPS,0.96,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130404,053556,6,EPS,0.8,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130408,148221,6,EPS,0.8,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130409,045585,6,EPS,0.81,20130331
FFIV,31561610,FFIV,F5 NETWORKS INC,20130425,053556,6,EPS,0.81,20130630
FFIV,31561610,FFIV,F5 NETWORKS INC,20130531,118117,6,EPS,0.82,20130630
FFIV,31561610,FFIV,F5 NETWORKS INC,20130725,053556,6,EPS,0.95,20130930
FFIV,31561610,FFIV,F5 NETWORKS INC,20131024,126845,6,EPS,1.19,20131231
FFIV,31561610,FFIV,F5 NETWORKS INC,20131024,045585,6,EPS,1.2,20131231
FFIV,31561610,FFIV,F5 NETWORKS INC,20131024,053556,6,EPS,0.86,20131231
FFIV,31561610,FFIV,F5 NETWORKS INC,20131127,118117,6,EPS,0.83,20131231
FFIV,31561610,FFIV,F5 NETWORKS INC,20140123,053556,6,EPS,0.89,20140331
FFIV,31561610,FFIV,F5 NETWORKS INC,20140424,053556,6,EPS,1,20140630
FFIV,31561610,FFIV,F5 NETWORKS INC,20150423,045585,6,EPS,1.24,20150630
FFIV,31561610,FFIV,F5 NETWORKS INC,20150724,045585,6,EPS,1.39,20150930
FFIV,31561610,FFIV,F5 NETWORKS INC,20151113,133075,6,EPS,1.23,20151231
FFIV,31561610,FFIV,F5 NETWORKS INC,20160112,133075,6,EPS,1.16,20151231
FFIV,31561610,FFIV,F5 NETWORKS INC,20160121,133075,6,EPS,1.13,20160331
FFIV,31561610,FFIV,F5 NETWORKS INC,20160430,133075,6,EPS,1.24,20160630
FFIV,31561610,FFIV,F5 NETWORKS INC,20160721,133075,6,EPS,1.44,20160930
FFIV,31561610,FFIV,F5 NETWORKS INC,20170130,133075,6,EPS,1.41,20170331
FII,31421110,FII,FEDERATED INVEST,20040210,045135,6,EPS,0.5,20040331
FII,31421110,FII,FEDERATED INVEST,20040210,075220,6,EPS,0.5,20040331
FII,31421110,FII,FEDERATED INVEST,20040211,031783,6,EPS,0.5,20040331
FII,31421110,FII,FEDERATED INVEST,20040401,047257,6,EPS,0.49,20040331
FII,31421110,FII,FEDERATED INVEST,20040423,031783,6,EPS,0.46,20040630
FII,31421110,FII,FEDERATED INVEST,20040426,045135,6,EPS,0.46,20040630
FII,31421110,FII,FEDERATED INVEST,20040426,045135,6,EPS,0.49,20040630
FII,31421110,FII,FEDERATED INVEST,20040518,075220,6,EPS,0.45,20040630
FII,31421110,FII,FEDERATED INVEST,20040714,047257,6,EPS,0.46,20040630
FII,31421110,FII,FEDERATED INVEST,20040728,075220,6,EPS,0.43,20040930
FII,31421110,FII,FEDERATED INVEST,20051122,113176,6,EPS,0.482,20051231
FII,31421110,FII,FEDERATED INVEST,20051123,080949,6,EPS,0.5,20051231
FII,31421110,FII,FEDERATED INVEST,20051129,072677,6,EPS,0.49,20051231
FII,31421110,FII,FEDERATED INVEST,20051214,080949,6,EPS,0.51,20051231
FII,31421110,FII,FEDERATED INVEST,20060109,080949,6,EPS,0.5,20051231
FII,31421110,FII,FEDERATED INVEST,20060728,113690,6,EPS,0.46,20060930
FII,31421110,FII,FEDERATED INVEST,20100202,111917,6,EPS,0.46,20100331
FII,31421110,FII,FEDERATED INVEST,20111110,085959,6,EPS,0,20111231
FII,31421110,FII,FEDERATED INVEST,20111220,131019,6,EPS,0,20111231
FII,31421110,FII,FEDERATED INVEST,20121101,111232,6,EPS,0.45,20121231
FII,31421110,FII,FEDERATED INVEST,20121107,092231,6,EPS,0.45,20121231
FII,31421110,FII,FEDERATED INVEST,20121112,092231,6,EPS,0.44,20121231
FISV,33773810,FISV,FISERV INC,19971106,000696,6,EPS,0.0667,19971231
FISV,33773810,FISV,FISERV INC,19980217,000696,6,EPS,0.0726,19980331
FISV,33773810,FISV,FISERV INC,20030617,079345,6,EPS,0.195,20030630
FISV,33773810,FISV,FISERV INC,20030724,058844,6,EPS,0.205,20030930
FISV,33773810,FISV,FISERV INC,20030925,079345,6,EPS,0.205,20030930
FISV,33773810,FISV,FISERV INC,20031023,079345,6,EPS,0.21,20031231
FISV,33773810,FISV,FISERV INC,20060203,044771,6,EPS,0.295,20060331
FISV,33773810,FISV,FISERV INC,20071025,089680,6,EPS,0.36,20071231
FISV,33773810,FISV,FISERV INC,20071112,079345,6,EPS,0.32,20071231
FISV,33773810,FISV,FISERV INC,20071207,044304,6,EPS,0.35,20071231
FISV,33773810,FISV,FISERV INC,20101006,095422,6,EPS,0.515,20100930
FISV,33773810,FISV,FISERV INC,20110729,049331,6,EPS,0.565,20110930
FISV,33773810,FISV,FISERV INC,20120123,031798,6,EPS,0.55,20111231
FISV,33773810,FISV,FISERV INC,20120801,031798,6,EPS,0.54,20120930
FISV,33773810,FISV,FISERV INC,20121101,031798,6,EPS,0.595,20121231
FISV,33773810,FISV,FISERV INC,20121101,058844,6,EPS,0.72,20121231
FISV,33773810,FISV,FISERV INC,20121106,071417,6,EPS,0.715,20121231
FISV,33773810,FISV,FISERV INC,20121208,151235,6,EPS,0.71,20121231
FISV,33773810,FISV,FISERV INC,20130109,120129,6,EPS,0.73,20121231
FISV,33773810,FISV,FISERV INC,20130206,090962,6,EPS,0.675,20130331
FISV,33773810,FISV,FISERV INC,20130206,009913,6,EPS,0.61,20130331
FISV,33773810,FISV,FISERV INC,20130728,051140,6,EPS,0.715,20130630
FISV,33773810,FISV,FISERV INC,20130807,104982,6,EPS,0.655,20130930
FISV,33773810,FISV,FISERV INC,20131101,104982,6,EPS,0.7045,20131231
FISV,33773810,FISV,FISERV INC,20140730,104982,6,EPS,0.701,20140930
FISV,33773810,FISV,FISERV INC,20141023,104982,6,EPS,0.827,20140930
FISV,33773810,FISV,FISERV INC,20141029,104982,6,EPS,0.775,20141231
FITB,31677310,FITB,5TH 3RD BCP OH,19971219,001309,6,EPS,0.2978,19971231
FITB,31677310,FITB,5TH 3RD BCP OH,19980116,001309,6,EPS,0.3022,19980331
FITB,31677310,FITB,5TH 3RD BCP OH,19991105,007865,6,EPS,0.4267,19991231
FITB,31677310,FITB,5TH 3RD BCP OH,20040302,005805,6,EPS,0.82,20040331
FITB,31677310,FITB,5TH 3RD BCP OH,20041015,050270,6,EPS,0.78,20041231
FITB,31677310,FITB,5TH 3RD BCP OH,20041015,078484,6,EPS,0.82,20041231
FITB,31677310,FITB,5TH 3RD BCP OH,20041203,050270,6,EPS,0.69,20041231
FITB,31677310,FITB,5TH 3RD BCP OH,20041203,072090,6,EPS,0.68,20041231
FITB,31677310,FITB,5TH 3RD BCP OH,20050915,052898,6,EPS,0.7,20050930
FITB,31677310,FITB,5TH 3RD BCP OH,20051213,005730,6,EPS,0.66,20051231
FITB,31677310,FITB,5TH 3RD BCP OH,20051213,071199,6,EPS,0.64,20051231
FITB,31677310,FITB,5TH 3RD BCP OH,20060117,010310,6,EPS,0.65,20060331
FITB,31677310,FITB,5TH 3RD BCP OH,20060117,071199,6,EPS,0.65,20060331
FITB,31677310,FITB,5TH 3RD BCP OH,20060315,010310,6,EPS,0.64,20060331
FITB,31677310,FITB,5TH 3RD BCP OH,20060418,071199,6,EPS,0.69,20060630
FITB,31677310,FITB,5TH 3RD BCP OH,20061019,076669,6,EPS,0.66,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061020,105148,6,EPS,0.69,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061024,115442,6,EPS,0.64,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061127,054970,6,EPS,0.65,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061127,083109,6,EPS,0.64,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061127,056645,6,EPS,0.65,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20061212,105148,6,EPS,0.63,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20070104,082592,6,EPS,0.66,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20070105,082814,6,EPS,0.64,20061231
FITB,31677310,FITB,5TH 3RD BCP OH,20071022,052898,6,EPS,0.66,20071231
FITB,31677310,FITB,5TH 3RD BCP OH,20080619,054970,6,EPS,-0.43,20080630
FITB,31677310,FITB,5TH 3RD BCP OH,20080619,072090,6,EPS,-0.48,20080630
FITB,31677310,FITB,5TH 3RD BCP OH,20080623,105148,6,EPS,-0.45,20080630
FITB,31677310,FITB,5TH 3RD BCP OH,20080627,115442,6,EPS,-0.12,20080630
FITB,31677310,FITB,5TH 3RD BCP OH,20080729,083109,6,EPS,0.26,20080930
FITB,31677310,FITB,5TH 3RD BCP OH,20080729,115442,6,EPS,0.06,20080930
FITB,31677310,FITB,5TH 3RD BCP OH,20080912,071182,6,EPS,0.06,20080930
FITB,31677310,FITB,5TH 3RD BCP OH,20081027,083109,6,EPS,0.05,20081231
FITB,31677310,FITB,5TH 3RD BCP OH,20090126,115442,6,EPS,0.68,20090331
FITB,31677310,FITB,5TH 3RD BCP OH,20090218,113081,6,EPS,-0.04,20090331
FITB,31677310,FITB,5TH 3RD BCP OH,20090414,115442,6,EPS,0.68,20090331
FITB,31677310,FITB,5TH 3RD BCP OH,20090427,076669,6,EPS,1.73,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090427,082814,6,EPS,-0.13,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090427,115442,6,EPS,1.42,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090528,081049,6,EPS,1.09,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090605,081049,6,EPS,1.02,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090609,072090,6,EPS,-0.08,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090612,105148,6,EPS,-0.27,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090618,048534,6,EPS,-0.15,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090715,072090,6,EPS,-0.25,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090717,124935,6,EPS,1.24,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090717,105148,6,EPS,1.55,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090717,081049,6,EPS,1.26,20090630
FITB,31677310,FITB,5TH 3RD BCP OH,20090803,115442,6,EPS,0.1,20090930
FITB,31677310,FITB,5TH 3RD BCP OH,20090819,072090,6,EPS,0.04,20090930
FITB,31677310,FITB,5TH 3RD BCP OH,20090821,042487,6,EPS,0.08,20090930
FITB,31677310,FITB,5TH 3RD BCP OH,20100128,115442,6,EPS,-0.24,20100331
FITB,31677310,FITB,5TH 3RD BCP OH,20100426,083109,6,EPS,0.07,20100630
FITB,31677310,FITB,5TH 3RD BCP OH,20100707,083109,6,EPS,0.05,20100630
FITB,31677310,FITB,5TH 3RD BCP OH,20100723,083109,6,EPS,0.17,20100930
FITB,31677310,FITB,5TH 3RD BCP OH,20101021,076669,6,EPS,0.21,20101231
FITB,31677310,FITB,5TH 3RD BCP OH,20101022,083109,6,EPS,0.29,20101231
FITB,31677310,FITB,5TH 3RD BCP OH,20101214,139567,6,EPS,0.09,20101231
FITB,31677310,FITB,5TH 3RD BCP OH,20110120,050446,6,EPS,0.13,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110120,025074,6,EPS,0.07,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110121,031017,6,EPS,0.15,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110126,072090,6,EPS,0.12,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110204,054970,6,EPS,0.12,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110318,030942,6,EPS,0.12,20110331
FITB,31677310,FITB,5TH 3RD BCP OH,20110422,076669,6,EPS,0.27,20110630
FITB,31677310,FITB,5TH 3RD BCP OH,20110426,082592,6,EPS,0.29,20110630
FITB,31677310,FITB,5TH 3RD BCP OH,20110726,091412,6,EPS,0.35,20110930
FITB,31677310,FITB,5TH 3RD BCP OH,20110726,031017,6,EPS,0.19,20110930
FITB,31677310,FITB,5TH 3RD BCP OH,20120106,083109,6,EPS,0.31,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120106,105148,6,EPS,0.31,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120106,050446,6,EPS,0.32,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120110,042487,6,EPS,0.3,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120110,080474,6,EPS,0.31,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120112,113081,6,EPS,0.32,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120113,082814,6,EPS,0.33,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120113,030942,6,EPS,0.28,20111231
FITB,31677310,FITB,5TH 3RD BCP OH,20120123,005730,6,EPS,0.34,20120331
FITB,31677310,FITB,5TH 3RD BCP OH,20120210,139567,6,EPS,0.38,20120331
FITB,31677310,FITB,5TH 3RD BCP OH,20120723,054970,6,EPS,0.39,20120930
FITB,31677310,FITB,5TH 3RD BCP OH,20120723,086880,6,EPS,0.39,20120930
FITB,31677310,FITB,5TH 3RD BCP OH,20121018,005730,6,EPS,0.4,20121231
FITB,31677310,FITB,5TH 3RD BCP OH,20121019,138627,6,EPS,0.42,20121231
FITB,31677310,FITB,5TH 3RD BCP OH,20130122,082814,6,EPS,0.4,20130331
FITB,31677310,FITB,5TH 3RD BCP OH,20130211,072672,6,EPS,0.41,20130331
FITB,31677310,FITB,5TH 3RD BCP OH,20130410,130019,6,EPS,0.4,20130331
FITB,31677310,FITB,5TH 3RD BCP OH,20130420,080474,6,EPS,0.53,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130503,130019,6,EPS,0.44,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130506,072672,6,EPS,0.44,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130507,091412,6,EPS,0.61,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130508,054970,6,EPS,0.6,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130508,143702,6,EPS,0.6,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130524,113081,6,EPS,0.41,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130618,025074,6,EPS,0.61,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130621,105148,6,EPS,0.57,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130708,080474,6,EPS,0.54,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130708,072090,6,EPS,0.57,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130709,054970,6,EPS,0.59,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130716,005730,6,EPS,0.443,20130630
FITB,31677310,FITB,5TH 3RD BCP OH,20130719,005730,6,EPS,0.434,20130930
FITB,31677310,FITB,5TH 3RD BCP OH,20130805,072672,6,EPS,0.43,20130930
FITB,31677310,FITB,5TH 3RD BCP OH,20130910,105148,6,EPS,0.5,20130930
FITB,31677310,FITB,5TH 3RD BCP OH,20130925,025074,6,EPS,0.48,20130930
FITB,31677310,FITB,5TH 3RD BCP OH,20130927,130019,6,EPS,0.44,20130930
FITB,31677310,FITB,5TH 3RD BCP OH,20140118,138627,6,EPS,0.42,20131231
FITB,31677310,FITB,5TH 3RD BCP OH,20140201,074274,6,EPS,0.45,20140331
FITB,31677310,FITB,5TH 3RD BCP OH,20140403,074274,6,EPS,0.42,20140331
FITB,31677310,FITB,5TH 3RD BCP OH,20140602,105148,6,EPS,0.55,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140618,072090,6,EPS,0.52,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140619,042487,6,EPS,0.52,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140625,105148,6,EPS,0.54,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140627,074274,6,EPS,0.48,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140630,025074,6,EPS,0.52,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20140701,113081,6,EPS,0.53,20140630
FITB,31677310,FITB,5TH 3RD BCP OH,20150121,071182,6,EPS,0.39,20150331
FITB,31677310,FITB,5TH 3RD BCP OH,20150205,171312,6,EPS,0.361,20150331
FITB,31677310,FITB,FIFTH THIRD BANC,20150421,071182,6,EPS,0.4,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150622,082814,6,EPS,0.32,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150623,025074,6,EPS,0.32,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150630,072090,6,EPS,0.33,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150706,171312,6,EPS,0.394,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150709,130019,6,EPS,0.38,20150630
FITB,31677310,FITB,FIFTH THIRD BANC,20150721,107604,6,EPS,0.37,20150930
FITB,31677310,FITB,FIFTH THIRD BANC,20151203,160649,6,EPS,0.75,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20151203,071182,6,EPS,0.86,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20151204,072090,6,EPS,0.79,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20151204,008675,6,EPS,0.78,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20151222,025074,6,EPS,0.78,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20151228,072090,6,EPS,0.82,20151231
FITB,31677310,FITB,FIFTH THIRD BANC,20160421,005730,6,EPS,-0.776,20160630
FITB,31677310,FITB,FIFTH THIRD BANC,20160728,076669,6,EPS,0.65,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20160728,005730,6,EPS,0.43,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20160729,160649,6,EPS,0.67,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20160915,030942,6,EPS,0.48,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20161005,008675,6,EPS,0.68,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20161007,072672,6,EPS,0.65,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20161012,160649,6,EPS,0.64,20160930
FITB,31677310,FITB,FIFTH THIRD BANC,20161116,127643,6,EPS,0.37,20161231
FLIR,30244510,FLIR,FLIR SYSTEMS,19991101,057378,6,EPS,0.1,19991231
FLIR,30244510,FLIR,FLIR SYSTEMS,20000209,030329,6,EPS,0.0713,19991231
FLIR,30244510,FLIR,FLIR SYSTEMS,20000217,071103,6,EPS,0.0875,19991231
FLIR,30244510,FLIR,FLIR SYSTEMS,20040204,010415,6,EPS,0.095,20040331
FLIR,30244510,FLIR,FLIR SYSTEMS,20040205,073681,6,EPS,0.0775,20040331
FLIR,30244510,FLIR,FLIR SYSTEMS,20040205,007628,6,EPS,0.0825,20040331
FLIR,30244510,FLIR,FLIR SYSTEMS,20040225,001960,6,EPS,0.0775,20040331
FLIR,30244510,FLIR,FLIR SYSTEMS,20040422,073681,6,EPS,0.1,20040630
FLIR,30244510,FLIR,FLIR SYSTEMS,20040422,007628,6,EPS,0.105,20040630
FLIR,30244510,FLIR,FLIR SYSTEMS,20040511,087059,6,EPS,0.1,20040630
FLIR,30244510,FLIR,FLIR SYSTEMS,20040723,087059,6,EPS,0.12,20040930
FLIR,30244510,FLIR,FLIR SYSTEMS,20040723,010415,6,EPS,0.125,20040930
FLIR,30244510,FLIR,FLIR SYSTEMS,20040723,001960,6,EPS,0.11,20040930
FLIR,30244510,FLIR,FLIR SYSTEMS,20040726,007628,6,EPS,0.125,20040930
